user_id,restaurant_id,age,gender,meal_category,review
U1148,AaharAlly_Main,23,Female,Dessert,Highly recommended - Dessert is great!
U1149,AaharAlly_Main,24,Female,Indian Curry,Amazing taste - Indian Curry is great!
U1149,AaharAlly_Main,24,Female,Dessert,Amazing taste - Dessert is great!
U1149,AaharAlly_Main,24,Female,Dessert,Highly recommended - Dessert is great!
U1149,AaharAlly_Main,24,Female,Vegan,Delicious - Vegan is great!
U1150,AaharAlly_Main,19,Female,Street Food,Delicious - Street Food is great!
U1150,AaharAlly_Main,19,Female,Street Food,Good value - Street Food is great!
U1150,AaharAlly_Main,19,Female,Street Food,Good value - Street Food is great!
U1150,AaharAlly_Main,19,Female,Vegan,Amazing taste - Vegan is great!
U1151,AaharAlly_Main,21,Female,Dessert,I loved it - Dessert is great!
U1151,AaharAlly_Main,21,Female,Street Food,Will order again - Street Food is great!
U1152,AaharAlly_Main,17,Female,Street Food,Will order again - Street Food is great!
U1152,AaharAlly_Main,17,Female,Vegan,Amazing taste - Vegan is great!
U1152,AaharAlly_Main,17,Female,Healthy,Will order again - Healthy is great!
U1152,AaharAlly_Main,17,Female,Street Food,Good value - Street Food is great!
U1153,AaharAlly_Main,16,Female,Dessert,I loved it - Dessert is great!
U1153,AaharAlly_Main,16,Female,Dessert,I loved it - Dessert is great!
U1154,AaharAlly_Main,19,Female,Dessert,Will order again - Dessert is great!
U1154,AaharAlly_Main,19,Female,Street Food,Perfect flavor - Street Food is great!
U1154,AaharAlly_Main,19,Female,Street Food,Amazing taste - Street Food is great!
U1154,AaharAlly_Main,19,Female,Chinese,Will order again - Chinese is great!
U1155,AaharAlly_Main,15,Female,Healthy,Good value - Healthy is great!
U1156,AaharAlly_Main,18,Female,Healthy,Good value - Healthy is great!
U1157,AaharAlly_Main,18,Female,Vegan,Good value - Vegan is great!
U1157,AaharAlly_Main,18,Female,Healthy,Perfect flavor - Healthy is great!
U1158,AaharAlly_Main,24,Female,Healthy,I loved it - Healthy is great!
U1158,AaharAlly_Main,24,Female,Street Food,Good value - Street Food is great!
U1158,AaharAlly_Main,24,Female,Healthy,Highly recommended - Healthy is great!
U1158,AaharAlly_Main,24,Female,Cheesy,Will order again - Cheesy is great!
U1159,AaharAlly_Main,19,Female,Street Food,Good value - Street Food is great!
U1159,AaharAlly_Main,19,Female,Street Food,Will order again - Street Food is great!
U1159,AaharAlly_Main,19,Female,Vegan,Amazing taste - Vegan is great!
U1160,AaharAlly_Main,15,Female,Dessert,Perfect flavor - Dessert is great!
U1160,AaharAlly_Main,15,Female,Healthy,I loved it - Healthy is great!
U1160,AaharAlly_Main,15,Female,Dessert,Good value - Dessert is great!
U1161,AaharAlly_Main,23,Female,Street Food,Will order again - Street Food is great!
U1161,AaharAlly_Main,23,Female,Dessert,Good value - Dessert is great!
U1161,AaharAlly_Main,23,Female,Healthy,I loved it - Healthy is great!
U1161,AaharAlly_Main,23,Female,Street Food,Will order again - Street Food is great!
U1162,AaharAlly_Main,20,Female,Street Food,Highly recommended - Street Food is great!
U1163,AaharAlly_Main,24,Female,Street Food,Highly recommended - Street Food is great!
U1163,AaharAlly_Main,24,Female,Street Food,Amazing taste - Street Food is great!
U1163,AaharAlly_Main,24,Female,Street Food,Highly recommended - Street Food is great!
U1163,AaharAlly_Main,24,Female,Dessert,Will order again - Dessert is great!
U1164,AaharAlly_Main,25,Female,Healthy,Amazing taste - Healthy is great!
U1165,AaharAlly_Main,19,Female,Dessert,I loved it - Dessert is great!
U1165,AaharAlly_Main,19,Female,Healthy,Will order again - Healthy is great!
U1166,AaharAlly_Main,23,Female,Healthy,Good value - Healthy is great!
U1166,AaharAlly_Main,23,Female,Healthy,Highly recommended - Healthy is great!
U1166,AaharAlly_Main,23,Female,Street Food,Amazing taste - Street Food is great!
U1167,AaharAlly_Main,25,Female,Vegan,Amazing taste - Vegan is great!
U1168,AaharAlly_Main,21,Female,Vegan,Highly recommended - Vegan is great!
U1168,AaharAlly_Main,21,Female,Vegan,I loved it - Vegan is great!
U1168,AaharAlly_Main,21,Female,Healthy,Delicious - Healthy is great!
U1169,AaharAlly_Main,17,Female,Street Food,Good value - Street Food is great!
U1169,AaharAlly_Main,17,Female,Vegan,Perfect flavor - Vegan is great!
U1169,AaharAlly_Main,17,Female,Vegan,Delicious - Vegan is great!
U1169,AaharAlly_Main,17,Female,Healthy,I loved it - Healthy is great!
U1170,AaharAlly_Main,18,Female,Spicy,Perfect flavor - Spicy is great!
U1170,AaharAlly_Main,18,Female,Dessert,Will order again - Dessert is great!
U1170,AaharAlly_Main,18,Female,Dessert,Will order again - Dessert is great!
U1170,AaharAlly_Main,18,Female,Dessert,Highly recommended - Dessert is great!
U1171,AaharAlly_Main,22,Female,Dessert,Good value - Dessert is great!
U1171,AaharAlly_Main,22,Female,Dessert,I loved it - Dessert is great!
U1171,AaharAlly_Main,22,Female,Seafood,Amazing taste - Seafood is great!
U1172,AaharAlly_Main,23,Female,Indian Curry,Good value - Indian Curry is great!
U1172,AaharAlly_Main,23,Female,Healthy,Highly recommended - Healthy is great!
U1172,AaharAlly_Main,23,Female,Dessert,I loved it - Dessert is great!
U1172,AaharAlly_Main,23,Female,Street Food,I loved it - Street Food is great!
U1173,AaharAlly_Main,24,Female,Seafood,Delicious - Seafood is great!
U1173,AaharAlly_Main,24,Female,Chinese,Amazing taste - Chinese is great!
U1173,AaharAlly_Main,24,Female,Dessert,Will order again - Dessert is great!
U1174,AaharAlly_Main,19,Female,Dessert,I loved it - Dessert is great!
U1174,AaharAlly_Main,19,Female,Indian Curry,Delicious - Indian Curry is great!
U1174,AaharAlly_Main,19,Female,Indian Curry,I loved it - Indian Curry is great!
U1175,AaharAlly_Main,15,Female,Cheesy,Will order again - Cheesy is great!
U1175,AaharAlly_Main,15,Female,Dessert,Perfect flavor - Dessert is great!
U1176,AaharAlly_Main,18,Female,Healthy,Amazing taste - Healthy is great!
U1176,AaharAlly_Main,18,Female,Street Food,Amazing taste - Street Food is great!
U1177,AaharAlly_Main,15,Female,Street Food,Will order again - Street Food is great!
U1177,AaharAlly_Main,15,Female,Healthy,Highly recommended - Healthy is great!
U1177,AaharAlly_Main,15,Female,Vegan,Will order again - Vegan is great!
U1177,AaharAlly_Main,15,Female,Street Food,Delicious - Street Food is great!
U1178,AaharAlly_Main,21,Female,Vegan,Will order again - Vegan is great!
U1179,AaharAlly_Main,24,Female,Vegan,Delicious - Vegan is great!
U1180,AaharAlly_Main,18,Female,Dessert,Delicious - Dessert is great!
U1180,AaharAlly_Main,18,Female,Dessert,Will order again - Dessert is great!
U1180,AaharAlly_Main,18,Female,Healthy,Will order again - Healthy is great!
U1180,AaharAlly_Main,18,Female,Dessert,Delicious - Dessert is great!
U1181,AaharAlly_Main,22,Female,Healthy,Delicious - Healthy is great!
U1181,AaharAlly_Main,22,Female,Healthy,I loved it - Healthy is great!
U1182,AaharAlly_Main,18,Female,Street Food,Good value - Street Food is great!
U1182,AaharAlly_Main,18,Female,Vegan,Good value - Vegan is great!
U1183,AaharAlly_Main,20,Female,Vegan,Amazing taste - Vegan is great!
U1183,AaharAlly_Main,20,Female,Street Food,Delicious - Street Food is great!
U1184,AaharAlly_Main,22,Female,Seafood,Good value - Seafood is great!
U1185,AaharAlly_Main,25,Female,Seafood,Good value - Seafood is great!
U1185,AaharAlly_Main,25,Female,Vegan,Delicious - Vegan is great!
U1185,AaharAlly_Main,25,Female,Healthy,I loved it - Healthy is great!
U1186,AaharAlly_Main,21,Female,Healthy,Perfect flavor - Healthy is great!
U1186,AaharAlly_Main,21,Female,Healthy,Delicious - Healthy is great!
U1186,AaharAlly_Main,21,Female,Vegan,Amazing taste - Vegan is great!
U1187,AaharAlly_Main,22,Female,Healthy,I loved it - Healthy is great!
U1187,AaharAlly_Main,22,Female,Dessert,I loved it - Dessert is great!
U1187,AaharAlly_Main,22,Female,Seafood,Delicious - Seafood is great!
U1188,AaharAlly_Main,21,Female,Vegan,Good value - Vegan is great!
U1188,AaharAlly_Main,21,Female,Cheesy,I loved it - Cheesy is great!
U1188,AaharAlly_Main,21,Female,Dessert,Will order again - Dessert is great!
U1188,AaharAlly_Main,21,Female,Healthy,I loved it - Healthy is great!
U1189,AaharAlly_Main,21,Female,Healthy,I loved it - Healthy is great!
U1189,AaharAlly_Main,21,Female,Dessert,Highly recommended - Dessert is great!
U1190,AaharAlly_Main,19,Female,Vegan,Highly recommended - Vegan is great!
U1190,AaharAlly_Main,19,Female,Dessert,Highly recommended - Dessert is great!
U1191,AaharAlly_Main,24,Female,Dessert,Amazing taste - Dessert is great!
U1191,AaharAlly_Main,24,Female,Dessert,Will order again - Dessert is great!
U1191,AaharAlly_Main,24,Female,Dessert,Perfect flavor - Dessert is great!
U1191,AaharAlly_Main,24,Female,Dessert,Good value - Dessert is great!
U1192,AaharAlly_Main,18,Female,Healthy,Will order again - Healthy is great!
U1193,AaharAlly_Main,15,Female,Spicy,Will order again - Spicy is great!
U1193,AaharAlly_Main,15,Female,Chinese,Amazing taste - Chinese is great!
U1194,AaharAlly_Main,24,Female,Healthy,Amazing taste - Healthy is great!
U1194,AaharAlly_Main,24,Female,Dessert,Will order again - Dessert is great!
U1194,AaharAlly_Main,24,Female,Vegan,Delicious - Vegan is great!
U1194,AaharAlly_Main,24,Female,Dessert,Good value - Dessert is great!
U1195,AaharAlly_Main,19,Female,Dessert,Will order again - Dessert is great!
U1196,AaharAlly_Main,19,Female,Dessert,Highly recommended - Dessert is great!
U1196,AaharAlly_Main,19,Female,Dessert,Delicious - Dessert is great!
U1196,AaharAlly_Main,19,Female,Dessert,I loved it - Dessert is great!
U1196,AaharAlly_Main,19,Female,Street Food,Highly recommended - Street Food is great!
U1197,AaharAlly_Main,19,Female,Vegan,Delicious - Vegan is great!
U1197,AaharAlly_Main,19,Female,Snacks,Delicious - Snacks is great!
U1198,AaharAlly_Main,15,Female,Dessert,I loved it - Dessert is great!
U1198,AaharAlly_Main,15,Female,Street Food,I loved it - Street Food is great!
U1198,AaharAlly_Main,15,Female,Vegan,Delicious - Vegan is great!
U1199,AaharAlly_Main,22,Female,Spicy,Perfect flavor - Spicy is great!
U1200,AaharAlly_Main,32,Male,Chinese,Good value - Chinese is great!
U1200,AaharAlly_Main,32,Male,Spicy,Amazing taste - Spicy is great!
U1201,AaharAlly_Main,37,Male,Spicy,Delicious - Spicy is great!
U1202,AaharAlly_Main,42,Male,Cheesy,Highly recommended - Cheesy is great!
U1202,AaharAlly_Main,42,Male,Seafood,Highly recommended - Seafood is great!
U1203,AaharAlly_Main,29,Male,Chinese,I loved it - Chinese is great!
U1203,AaharAlly_Main,29,Male,Indian Curry,Delicious - Indian Curry is great!
U1204,AaharAlly_Main,32,Male,Spicy,Amazing taste - Spicy is great!
U1204,AaharAlly_Main,32,Male,Indian Curry,I loved it - Indian Curry is great!
U1205,AaharAlly_Main,29,Male,Dessert,Perfect flavor - Dessert is great!
U1206,AaharAlly_Main,42,Male,Chinese,Will order again - Chinese is great!
U1206,AaharAlly_Main,42,Male,Indian Curry,Perfect flavor - Indian Curry is great!
U1206,AaharAlly_Main,42,Male,Spicy,I loved it - Spicy is great!
U1207,AaharAlly_Main,30,Male,Cheesy,I loved it - Cheesy is great!
U1208,AaharAlly_Main,36,Male,Seafood,Highly recommended - Seafood is great!
U1208,AaharAlly_Main,36,Male,Indian Curry,I loved it - Indian Curry is great!
U1208,AaharAlly_Main,36,Male,Seafood,I loved it - Seafood is great!
U1208,AaharAlly_Main,36,Male,Chinese,Perfect flavor - Chinese is great!
U1209,AaharAlly_Main,27,Male,Seafood,I loved it - Seafood is great!
U1209,AaharAlly_Main,27,Male,Chinese,Highly recommended - Chinese is great!
U1209,AaharAlly_Main,27,Male,Chinese,Amazing taste - Chinese is great!
U1210,AaharAlly_Main,40,Male,Spicy,Highly recommended - Spicy is great!
U1211,AaharAlly_Main,37,Male,Chinese,Highly recommended - Chinese is great!
U1212,AaharAlly_Main,32,Male,Indian Curry,Highly recommended - Indian Curry is great!
U1213,AaharAlly_Main,40,Male,Chinese,Will order again - Chinese is great!
U1213,AaharAlly_Main,40,Male,Indian Curry,Highly recommended - Indian Curry is great!
U1214,AaharAlly_Main,30,Male,Seafood,Highly recommended - Seafood is great!
U1214,AaharAlly_Main,30,Male,Indian Curry,Will order again - Indian Curry is great!
U1214,AaharAlly_Main,30,Male,Chinese,I loved it - Chinese is great!
U1214,AaharAlly_Main,30,Male,Cheesy,Perfect flavor - Cheesy is great!
U1215,AaharAlly_Main,36,Male,Chinese,Delicious - Chinese is great!
U1216,AaharAlly_Main,41,Male,Spicy,Delicious - Spicy is great!
U1217,AaharAlly_Main,40,Male,Indian Curry,Will order again - Indian Curry is great!
U1217,AaharAlly_Main,40,Male,Spicy,Amazing taste - Spicy is great!
U1217,AaharAlly_Main,40,Male,Snacks,Will order again - Snacks is great!
U1217,AaharAlly_Main,40,Male,Indian Curry,Amazing taste - Indian Curry is great!
U1218,AaharAlly_Main,38,Male,Snacks,Good value - Snacks is great!
U1219,AaharAlly_Main,36,Male,Spicy,Perfect flavor - Spicy is great!
U1219,AaharAlly_Main,36,Male,Dessert,Good value - Dessert is great!
U1219,AaharAlly_Main,36,Male,Indian Curry,Highly recommended - Indian Curry is great!
U1220,AaharAlly_Main,38,Male,Indian Curry,Will order again - Indian Curry is great!
U1220,AaharAlly_Main,38,Male,Chinese,Amazing taste - Chinese is great!
U1220,AaharAlly_Main,38,Male,Healthy,Good value - Healthy is great!
U1221,AaharAlly_Main,36,Male,Snacks,Good value - Snacks is great!
U1221,AaharAlly_Main,36,Male,Cheesy,Will order again - Cheesy is great!
U1222,AaharAlly_Main,40,Male,Spicy,I loved it - Spicy is great!
U1222,AaharAlly_Main,40,Male,Vegan,Highly recommended - Vegan is great!
U1222,AaharAlly_Main,40,Male,Chinese,Good value - Chinese is great!
U1222,AaharAlly_Main,40,Male,Seafood,Highly recommended - Seafood is great!
U1223,AaharAlly_Main,40,Male,Chinese,Good value - Chinese is great!
U1223,AaharAlly_Main,40,Male,Seafood,Amazing taste - Seafood is great!
U1223,AaharAlly_Main,40,Male,Seafood,Good value - Seafood is great!
U1224,AaharAlly_Main,33,Male,Seafood,I loved it - Seafood is great!
U1224,AaharAlly_Main,33,Male,Indian Curry,Highly recommended - Indian Curry is great!
U1224,AaharAlly_Main,33,Male,Chinese,Highly recommended - Chinese is great!
U1224,AaharAlly_Main,33,Male,Healthy,Amazing taste - Healthy is great!
U1225,AaharAlly_Main,40,Male,Spicy,Good value - Spicy is great!
U1225,AaharAlly_Main,40,Male,Indian Curry,Perfect flavor - Indian Curry is great!
U1225,AaharAlly_Main,40,Male,Seafood,Will order again - Seafood is great!
U1225,AaharAlly_Main,40,Male,Vegan,Delicious - Vegan is great!
U1226,AaharAlly_Main,33,Male,Vegan,Good value - Vegan is great!
U1226,AaharAlly_Main,33,Male,Seafood,Perfect flavor - Seafood is great!
U1227,AaharAlly_Main,33,Male,Chinese,Perfect flavor - Chinese is great!
U1228,AaharAlly_Main,40,Male,Vegan,Delicious - Vegan is great!
U1228,AaharAlly_Main,40,Male,Seafood,Good value - Seafood is great!
U1228,AaharAlly_Main,40,Male,Dessert,Perfect flavor - Dessert is great!
U1228,AaharAlly_Main,40,Male,Spicy,Delicious - Spicy is great!
U1229,AaharAlly_Main,45,Male,Seafood,Amazing taste - Seafood is great!
U1229,AaharAlly_Main,45,Male,Seafood,Good value - Seafood is great!
U1230,AaharAlly_Main,28,Male,Snacks,Will order again - Snacks is great!
U1231,AaharAlly_Main,32,Male,Street Food,Amazing taste - Street Food is great!
U1232,AaharAlly_Main,43,Male,Spicy,I loved it - Spicy is great!
U1233,AaharAlly_Main,33,Male,Indian Curry,Delicious - Indian Curry is great!
U1233,AaharAlly_Main,33,Male,Snacks,Highly recommended - Snacks is great!
U1233,AaharAlly_Main,33,Male,Seafood,Good value - Seafood is great!
U1234,AaharAlly_Main,41,Male,Spicy,Will order again - Spicy is great!
U1234,AaharAlly_Main,41,Male,Spicy,Delicious - Spicy is great!
U1234,AaharAlly_Main,41,Male,Chinese,Amazing taste - Chinese is great!
U1235,AaharAlly_Main,28,Male,Chinese,Good value - Chinese is great!
U1236,AaharAlly_Main,41,Male,Seafood,Amazing taste - Seafood is great!
U1236,AaharAlly_Main,41,Male,Seafood,Good value - Seafood is great!
U1236,AaharAlly_Main,41,Male,Chinese,Good value - Chinese is great!
U1236,AaharAlly_Main,41,Male,Snacks,Delicious - Snacks is great!
U1237,AaharAlly_Main,38,Male,Chinese,Will order again - Chinese is great!
U1237,AaharAlly_Main,38,Male,Spicy,Highly recommended - Spicy is great!
U1238,AaharAlly_Main,28,Male,Indian Curry,Good value - Indian Curry is great!
U1239,AaharAlly_Main,30,Male,Seafood,Will order again - Seafood is great!
U1239,AaharAlly_Main,30,Male,Seafood,Good value - Seafood is great!
U1240,AaharAlly_Main,39,Male,Indian Curry,Amazing taste - Indian Curry is great!
U1240,AaharAlly_Main,39,Male,Chinese,Will order again - Chinese is great!
U1240,AaharAlly_Main,39,Male,Indian Curry,Highly recommended - Indian Curry is great!
U1240,AaharAlly_Main,39,Male,Spicy,Good value - Spicy is great!
U1241,AaharAlly_Main,40,Male,Seafood,Delicious - Seafood is great!
U1242,AaharAlly_Main,30,Male,Chinese,Delicious - Chinese is great!
U1243,AaharAlly_Main,35,Male,Spicy,Will order again - Spicy is great!
U1243,AaharAlly_Main,35,Male,Seafood,Amazing taste - Seafood is great!
U1244,AaharAlly_Main,31,Male,Indian Curry,Delicious - Indian Curry is great!
U1244,AaharAlly_Main,31,Male,Cheesy,Delicious - Cheesy is great!
U1244,AaharAlly_Main,31,Male,Seafood,I loved it - Seafood is great!
U1244,AaharAlly_Main,31,Male,Snacks,Highly recommended - Snacks is great!
U1245,AaharAlly_Main,26,Male,Spicy,I loved it - Spicy is great!
U1245,AaharAlly_Main,26,Male,Snacks,Amazing taste - Snacks is great!
U1245,AaharAlly_Main,26,Male,Seafood,Delicious - Seafood is great!
U1245,AaharAlly_Main,26,Male,Indian Curry,Highly recommended - Indian Curry is great!
U1246,AaharAlly_Main,42,Male,Chinese,Perfect flavor - Chinese is great!
U1247,AaharAlly_Main,42,Male,Indian Curry,Perfect flavor - Indian Curry is great!
U1247,AaharAlly_Main,42,Male,Chinese,Will order again - Chinese is great!
U1248,AaharAlly_Main,27,Male,Dessert,Delicious - Dessert is great!
U1248,AaharAlly_Main,27,Male,Street Food,Highly recommended - Street Food is great!
U1249,AaharAlly_Main,39,Male,Indian Curry,Amazing taste - Indian Curry is great!
U1250,AaharAlly_Main,44,Male,Snacks,I loved it - Snacks is great!
U1250,AaharAlly_Main,44,Male,Spicy,I loved it - Spicy is great!
U1250,AaharAlly_Main,44,Male,Indian Curry,Highly recommended - Indian Curry is great!
U1250,AaharAlly_Main,44,Male,Spicy,Perfect flavor - Spicy is great!
U1251,AaharAlly_Main,42,Male,Spicy,I loved it - Spicy is great!
U1251,AaharAlly_Main,42,Male,Indian Curry,I loved it - Indian Curry is great!
U1251,AaharAlly_Main,42,Male,Indian Curry,Will order again - Indian Curry is great!
U1251,AaharAlly_Main,42,Male,Chinese,I loved it - Chinese is great!
U1252,AaharAlly_Main,26,Male,Spicy,Highly recommended - Spicy is great!
U1253,AaharAlly_Main,32,Male,Chinese,I loved it - Chinese is great!
U1253,AaharAlly_Main,32,Male,Chinese,Amazing taste - Chinese is great!
U1254,AaharAlly_Main,28,Male,Seafood,Amazing taste - Seafood is great!
U1254,AaharAlly_Main,28,Male,Seafood,Amazing taste - Seafood is great!
U1254,AaharAlly_Main,28,Male,Chinese,Amazing taste - Chinese is great!
U1254,AaharAlly_Main,28,Male,Spicy,I loved it - Spicy is great!
U1255,AaharAlly_Main,43,Male,Chinese,Good value - Chinese is great!
U1255,AaharAlly_Main,43,Male,Dessert,Will order again - Dessert is great!
U1256,AaharAlly_Main,26,Male,Chinese,I loved it - Chinese is great!
U1256,AaharAlly_Main,26,Male,Seafood,Perfect flavor - Seafood is great!
U1257,AaharAlly_Main,32,Male,Chinese,Good value - Chinese is great!
U1257,AaharAlly_Main,32,Male,Chinese,Delicious - Chinese is great!
U1257,AaharAlly_Main,32,Male,Chinese,Good value - Chinese is great!
U1258,AaharAlly_Main,44,Male,Healthy,Delicious - Healthy is great!
U1258,AaharAlly_Main,44,Male,Indian Curry,Good value - Indian Curry is great!
U1258,AaharAlly_Main,44,Male,Indian Curry,Will order again - Indian Curry is great!
U1259,AaharAlly_Main,37,Male,Seafood,Delicious - Seafood is great!
U1259,AaharAlly_Main,37,Male,Chinese,I loved it - Chinese is great!
U1259,AaharAlly_Main,37,Male,Chinese,Amazing taste - Chinese is great!
U1259,AaharAlly_Main,37,Male,Indian Curry,Highly recommended - Indian Curry is great!
U1260,AaharAlly_Main,32,Male,Seafood,Good value - Seafood is great!
U1261,AaharAlly_Main,29,Male,Indian Curry,Will order again - Indian Curry is great!
U1261,AaharAlly_Main,29,Male,Seafood,Delicious - Seafood is great!
U1261,AaharAlly_Main,29,Male,Chinese,Perfect flavor - Chinese is great!
U1261,AaharAlly_Main,29,Male,Dessert,I loved it - Dessert is great!
U1262,AaharAlly_Main,43,Male,Spicy,Highly recommended - Spicy is great!
U1262,AaharAlly_Main,43,Male,Vegan,Perfect flavor - Vegan is great!
U1262,AaharAlly_Main,43,Male,Spicy,Highly recommended - Spicy is great!
U1263,AaharAlly_Main,27,Male,Chinese,Perfect flavor - Chinese is great!
U1263,AaharAlly_Main,27,Male,Chinese,Delicious - Chinese is great!
U1263,AaharAlly_Main,27,Male,Chinese,Good value - Chinese is great!
U1263,AaharAlly_Main,27,Male,Indian Curry,I loved it - Indian Curry is great!
U1264,AaharAlly_Main,27,Male,Spicy,Amazing taste - Spicy is great!
U1264,AaharAlly_Main,27,Male,Healthy,I loved it - Healthy is great!
U1265,AaharAlly_Main,43,Male,Seafood,Perfect flavor - Seafood is great!
U1266,AaharAlly_Main,31,Male,Spicy,Highly recommended - Spicy is great!
U1267,AaharAlly_Main,39,Male,Seafood,Delicious - Seafood is great!
U1267,AaharAlly_Main,39,Male,Vegan,Good value - Vegan is great!
U1267,AaharAlly_Main,39,Male,Seafood,Delicious - Seafood is great!
U1268,AaharAlly_Main,40,Male,Spicy,Perfect flavor - Spicy is great!
U1268,AaharAlly_Main,40,Male,Seafood,Good value - Seafood is great!
U1269,AaharAlly_Main,43,Male,Seafood,I loved it - Seafood is great!
U1269,AaharAlly_Main,43,Male,Chinese,Delicious - Chinese is great!
U1269,AaharAlly_Main,43,Male,Seafood,Amazing taste - Seafood is great!
U1270,AaharAlly_Main,33,Male,Chinese,Highly recommended - Chinese is great!
U1270,AaharAlly_Main,33,Male,Spicy,Will order again - Spicy is great!
U1270,AaharAlly_Main,33,Male,Street Food,I loved it - Street Food is great!
U1271,AaharAlly_Main,29,Male,Indian Curry,Will order again - Indian Curry is great!
U1271,AaharAlly_Main,29,Male,Spicy,Perfect flavor - Spicy is great!
U1272,AaharAlly_Main,44,Male,Spicy,Good value - Spicy is great!
U1272,AaharAlly_Main,44,Male,Chinese,Amazing taste - Chinese is great!
U1273,AaharAlly_Main,30,Male,Indian Curry,Amazing taste - Indian Curry is great!
U1273,AaharAlly_Main,30,Male,Chinese,Highly recommended - Chinese is great!
U1274,AaharAlly_Main,45,Male,Seafood,Delicious - Seafood is great!
U1274,AaharAlly_Main,45,Male,Indian Curry,Will order again - Indian Curry is great!
U1275,AaharAlly_Main,34,Male,Seafood,Highly recommended - Seafood is great!
U1276,AaharAlly_Main,29,Male,Spicy,Perfect flavor - Spicy is great!
U1276,AaharAlly_Main,29,Male,Cheesy,I loved it - Cheesy is great!
U1276,AaharAlly_Main,29,Male,Vegan,Good value - Vegan is great!
U1277,AaharAlly_Main,38,Male,Seafood,Delicious - Seafood is great!
U1277,AaharAlly_Main,38,Male,Spicy,Highly recommended - Spicy is great!
U1277,AaharAlly_Main,38,Male,Spicy,Good value - Spicy is great!
U1278,AaharAlly_Main,41,Male,Seafood,Amazing taste - Seafood is great!
U1278,AaharAlly_Main,41,Male,Chinese,Perfect flavor - Chinese is great!
U1279,AaharAlly_Main,33,Male,Chinese,Delicious - Chinese is great!
U1280,AaharAlly_Main,33,Male,Chinese,Highly recommended - Chinese is great!
U1280,AaharAlly_Main,33,Male,Chinese,Perfect flavor - Chinese is great!
U1281,AaharAlly_Main,44,Male,Seafood,Perfect flavor - Seafood is great!
U1281,AaharAlly_Main,44,Male,Spicy,Amazing taste - Spicy is great!
U1282,AaharAlly_Main,33,Male,Spicy,Amazing taste - Spicy is great!
U1282,AaharAlly_Main,33,Male,Seafood,Perfect flavor - Seafood is great!
U1282,AaharAlly_Main,33,Male,Chinese,Good value - Chinese is great!
U1282,AaharAlly_Main,33,Male,Indian Curry,Highly recommended - Indian Curry is great!
U1283,AaharAlly_Main,45,Male,Cheesy,I loved it - Cheesy is great!
U1283,AaharAlly_Main,45,Male,Spicy,Perfect flavor - Spicy is great!
U1283,AaharAlly_Main,45,Male,Chinese,Amazing taste - Chinese is great!
U1283,AaharAlly_Main,45,Male,Healthy,Good value - Healthy is great!
U1284,AaharAlly_Main,39,Male,Spicy,I loved it - Spicy is great!
U1284,AaharAlly_Main,39,Male,Seafood,Perfect flavor - Seafood is great!
U1284,AaharAlly_Main,39,Male,Dessert,Good value - Dessert is great!
U1285,AaharAlly_Main,34,Male,Chinese,Will order again - Chinese is great!
U1285,AaharAlly_Main,34,Male,Seafood,Highly recommended - Seafood is great!
U1286,AaharAlly_Main,42,Male,Spicy,Delicious - Spicy is great!
U1286,AaharAlly_Main,42,Male,Indian Curry,I loved it - Indian Curry is great!
U1286,AaharAlly_Main,42,Male,Indian Curry,Will order again - Indian Curry is great!
U1287,AaharAlly_Main,40,Male,Seafood,Delicious - Seafood is great!
U1287,AaharAlly_Main,40,Male,Indian Curry,Perfect flavor - Indian Curry is great!
U1287,AaharAlly_Main,40,Male,Seafood,Good value - Seafood is great!
U1288,AaharAlly_Main,40,Male,Street Food,Delicious - Street Food is great!
U1288,AaharAlly_Main,40,Male,Indian Curry,Amazing taste - Indian Curry is great!
U1288,AaharAlly_Main,40,Male,Spicy,I loved it - Spicy is great!
U1288,AaharAlly_Main,40,Male,Indian Curry,Delicious - Indian Curry is great!
U1289,AaharAlly_Main,35,Male,Chinese,Good value - Chinese is great!
U1289,AaharAlly_Main,35,Male,Spicy,Good value - Spicy is great!
U1289,AaharAlly_Main,35,Male,Snacks,Highly recommended - Snacks is great!
U1289,AaharAlly_Main,35,Male,Indian Curry,Good value - Indian Curry is great!
U1290,AaharAlly_Main,27,Male,Indian Curry,Delicious - Indian Curry is great!
U1291,AaharAlly_Main,36,Male,Seafood,Highly recommended - Seafood is great!
U1291,AaharAlly_Main,36,Male,Indian Curry,Amazing taste - Indian Curry is great!
U1291,AaharAlly_Main,36,Male,Indian Curry,Perfect flavor - Indian Curry is great!
U1292,AaharAlly_Main,30,Male,Healthy,Highly recommended - Healthy is great!
U1293,AaharAlly_Main,36,Male,Spicy,Good value - Spicy is great!
U1293,AaharAlly_Main,36,Male,Indian Curry,Delicious - Indian Curry is great!
U1293,AaharAlly_Main,36,Male,Spicy,Highly recommended - Spicy is great!
U1294,AaharAlly_Main,44,Male,Vegan,Highly recommended - Vegan is great!
U1294,AaharAlly_Main,44,Male,Indian Curry,Amazing taste - Indian Curry is great!
U1294,AaharAlly_Main,44,Male,Snacks,Amazing taste - Snacks is great!
U1295,AaharAlly_Main,29,Male,Indian Curry,Will order again - Indian Curry is great!
U1296,AaharAlly_Main,31,Male,Dessert,Good value - Dessert is great!
U1296,AaharAlly_Main,31,Male,Seafood,Perfect flavor - Seafood is great!
